establishment_id,establishment_name,mgr_id,zipcode,lat,long,city,state,no_of_rooms
1403,Supertel White Mountain,3605,99784,64.682,-163.4067,White Mountain,AK,199
1404,Supertel Litchfield,22430,44253,41.16571,-82.03767,Litchfield,OH,162
1405,Supertel New Tazewell,8997,37825,36.41221,-83.68196,New Tazewell,TN,103
1406,Supertel Boonville,24252,27011,36.21649,-80.69728,Boonville,NC,102
1407,Supertel Houston,15124,77069,29.98631,-95.52398,Houston,TX,184
1408,Supertel Streamwood,33328,60107,42.02148,-88.1783,Streamwood,IL,237
1409,Supertel Pendleton,24268,97801,45.67317,-118.83362,Pendleton,OR,239
1410,Supertel Ocoee,31389,37361,35.08543,-84.6551,Ocoee,TN,69
1411,Supertel Oldwick,24930,8858,40.67903,-74.73748,Oldwick,NJ,235
1412,Supertel Richmond,49007,1254,42.37972,-73.36608,Richmond,MA,289
1413,Supertel Manteno,10785,60950,41.25135,-87.88494,Manteno,IL,130
1414,Supertel Syracuse,35071,13208,43.07878,-76.14521,Syracuse,NY,242
1415,Supertel Penn Laird,20601,22846,38.38791,-78.79239,Penn Laird,VA,32
1416,Supertel Franklin,21859,62638,39.60714,-90.08226,Franklin,IL,94
1417,Supertel Anaheim,40816,92802,33.80831,-117.9237,Anaheim,CA,215
1418,Supertel Nazareth,353,49074,42.3198,-85.53991,Nazareth,MI,221
1419,Supertel Wildwood,15563,63040,38.57298,-90.63512,Wildwood,MO,117
1420,Supertel Shoup,19368,83469,45.1127,-114.47772,Shoup,ID,245
1421,Supertel Clinton,31213,98236,47.95804,-122.40468,Clinton,WA,244
1422,Supertel Force,4364,15841,41.25798,-78.50441,Force,PA,111
1423,Supertel Las Vegas,42297,89115,36.25374,-115.04285,Las Vegas,NV,222
1424,Supertel Sikeston,39079,63801,36.89698,-89.60672,Sikeston,MO,152
1425,Supertel Elgin,8675,60120,42.03317,-88.2374,Elgin,IL,164
1426,Supertel Villa Park,48780,60181,41.87795,-87.97626,Villa Park,IL,73
1427,Supertel Cape Neddick,15996,3902,43.22246,-70.63788,Cape Neddick,ME,110
1428,Supertel Flatwoods,3603,71427,31.38879,-92.89388,Flatwoods,LA,118
1429,Supertel Cranesville,33061,16410,41.92012,-80.30482,Cranesville,PA,155
1430,Supertel Helena,15455,35080,33.25508,-86.91894,Helena,AL,267
1431,Supertel Mechanicsville,1708,20659,38.41886,-76.73238,Mechanicsville,MD,203
1432,Supertel Atlanta,42270,30327,33.86708,-84.42358,Atlanta,GA,188
1433,Supertel Lebanon,41486,37090,36.12439,-86.29707,Lebanon,TN,243
1434,Supertel Beaver,5073,50031,42.03881,-94.14003,Beaver,IA,292
1435,Supertel Long Creek,26467,97856,44.78426,-119.12976,Long Creek,OR,23
1436,Supertel Shell Lake,27198,54871,45.7412,-92.01503,Shell Lake,WI,263
1437,Supertel Harpswell,32152,4079,43.80343,-69.94972,Harpswell,ME,70
1438,Supertel Homer,45447,68030,42.3184,-96.45057,Homer,NE,202
1439,Supertel Tulelake,4293,96134,41.8444,-121.41231,Tulelake,CA,62
1440,Supertel Violet Hill,20814,72584,36.14421,-91.84427,Violet Hill,AR,234
1441,Supertel Lowndes,17650,63951,37.10875,-90.26055,Lowndes,MO,226
1442,Supertel Shanksville,35929,15560,40.01687,-78.90664,Shanksville,PA,36
1443,Supertel White Plains,9293,10605,41.0095,-73.74518,White Plains,NY,51
1444,Supertel Everton,24531,72633,36.14023,-92.87572,Everton,AR,157
1445,Supertel Rehoboth Beach,2088,19971,38.69113,-75.10132,Rehoboth Beach,DE,100
1446,Supertel Webster,40028,33597,28.52675,-82.08613,Webster,FL,144
1447,Supertel De Soto,25014,63020,38.10706,-90.5718,De Soto,MO,38
1448,Supertel Indiana,29014,15701,40.62935,-79.15056,Indiana,PA,138
1449,Supertel Columbia,17855,50057,41.17859,-93.14554,Columbia,IA,21
1450,Supertel Ashburnham,20173,1430,42.66069,-71.9232,Ashburnham,MA,217
1451,Supertel Lindon,22888,80740,39.74256,-103.38744,Lindon,CO,292
1452,Supertel Rome,43350,44085,41.60463,-80.87128,Rome,OH,85
1453,Supertel Graysville,7897,35073,33.65377,-86.98051,Graysville,AL,54
1454,Supertel Kintyre,17485,58549,46.46853,-99.93305,Kintyre,ND,129
1455,Supertel Plympton,24597,2367,41.96345,-70.80975,Plympton,MA,233
1456,Supertel River Falls,806,36476,31.35359,-86.54633,River Falls,AL,286
1457,Supertel Neptune,14776,7753,40.21184,-74.07421,Neptune,NJ,96
1458,Supertel Clovis,10977,88101,34.50114,-103.26616,Clovis,NM,144
1459,Supertel Boise,36752,83704,43.62765,-116.28716,Boise,ID,59
1460,Supertel Sun River,33538,59483,47.47212,-111.72261,Sun River,MT,194
1461,Supertel Florence,23894,59833,46.64437,-114.07678,Florence,MT,92
1462,Supertel Portage,32334,49002,42.19867,-85.55906,Portage,MI,187
1463,Supertel Oregonia,29427,45054,39.43844,-84.07418,Oregonia,OH,236
1464,Supertel Kitzmiller,49267,21538,39.40133,-79.22109,Kitzmiller,MD,56
1465,Supertel Raton,20994,87740,36.76707,-104.37953,Raton,NM,42
1466,Supertel Diboll,40989,75941,31.18078,-94.76219,Diboll,TX,169
1467,Supertel Welda,19179,66091,38.16952,-95.32701,Welda,KS,47
1468,Supertel Lostant,7506,61334,41.14731,-89.09935,Lostant,IL,160
1469,Supertel Tatum,26219,88267,33.30983,-103.39329,Tatum,NM,54
1470,Supertel Sharpsburg,23516,50862,40.81304,-94.65136,Sharpsburg,IA,297
1471,Supertel Colorado Springs,28966,80904,38.86321,-104.87197,Colorado Springs,CO,190
1472,Supertel Silver City,1860,89428,39.25691,-119.63099,Silver City,NV,185
1473,Supertel McMillan,22123,49853,46.36112,-85.74494,McMillan,MI,158
1474,Supertel East Sparta,5766,44626,40.68994,-81.38404,East Sparta,OH,235
1475,Supertel Genesee,9226,16941,41.98841,-77.75796,Genesee,PA,272
1476,Supertel Pacolet Mills,1891,29373,34.92442,-81.74276,Pacolet Mills,SC,179
1477,Supertel Saint John,10640,58369,48.95257,-99.83603,Saint John,ND,266
1478,Supertel Worth,43526,64499,40.39707,-94.41521,Worth,MO,103
1479,Supertel Craigsville,5260,24430,38.076,-79.34181,Craigsville,VA,205
1480,Supertel South Dos Palos,9910,93665,36.96334,-120.65034,South Dos Palos,CA,242
1481,Supertel Axtell,49882,84621,39.05109,-111.82959,Axtell,UT,233
1482,Supertel Wales,33181,1081,42.06232,-72.23085,Wales,MA,249
1483,Supertel Farmersville,8425,45325,39.69297,-84.4269,Farmersville,OH,166
1484,Supertel Portage Des Sioux,33940,63373,38.92776,-90.39563,Portage Des Sioux,MO,225
1485,Supertel Nolanville,33654,76559,31.07987,-97.61079,Nolanville,TX,63
1486,Supertel Cheney,5115,67025,37.64146,-97.78789,Cheney,KS,97
1487,Supertel Camden,36658,64017,39.199,-94.02951,Camden,MO,143
1488,Supertel Oreland,4200,19075,40.1136,-75.18852,Oreland,PA,35
1489,Supertel Chaplin,36937,40012,37.90697,-85.17376,Chaplin,KY,168
1490,Supertel Evergreen,5180,36401,31.47123,-86.94928,Evergreen,AL,106
1491,Supertel Spartanburg,5333,29303,34.99424,-81.96883,Spartanburg,SC,30
1492,Supertel Ebervale,36458,18223,40.98221,-75.95011,Ebervale,PA,20
1493,Supertel Powersville,37380,64672,40.53869,-93.26015,Powersville,MO,92
1494,Supertel Port Royal,15903,29935,32.38277,-80.6963,Port Royal,SC,276
1495,Supertel Sheboygan,44712,53083,43.81511,-87.77108,Sheboygan,WI,173
1496,Supertel Atlanta,999,30338,33.9437,-84.31801,Atlanta,GA,248
1497,Supertel Valley Ford,3499,94972,38.33665,-122.93934,Valley Ford,CA,121
1498,Supertel Washington,10052,20418,38.8928,-77.04776,Washington,DC,133
1499,Supertel Nemours,11075,24738,37.3032,-81.32013,Nemours,WV,103
1500,Supertel Jackson,45264,83001,43.4094,-110.60884,Jackson,WY,45
1501,Supertel Moroni,27592,84646,39.54565,-111.61121,Moroni,UT,195
1502,Supertel Tacoma,42,98403,47.26581,-122.45921,Tacoma,WA,292
1503,Supertel Carmen,27829,73726,36.58022,-98.50405,Carmen,OK,41
1504,Supertel Brewerton,46093,13029,43.2236,-76.14993,Brewerton,NY,24
1505,Supertel Tome,43490,87060,34.74292,-106.73571,Tome,NM,48
1506,Supertel Scranton,15322,58653,46.09645,-103.12946,Scranton,ND,227
1507,Supertel Hershey,45014,17033,40.26829,-76.62754,Hershey,PA,161
1508,Supertel Selbyville,64,26236,38.71755,-80.23088,Selbyville,WV,190
1509,Supertel Arab,48188,35016,34.32545,-86.5033,Arab,AL,260
1510,Supertel Brooklyn,35569,11219,40.63267,-73.99672,Brooklyn,NY,145
1511,Supertel Hollywood,177,33026,26.02575,-80.29625,Hollywood,FL,150
1512,Supertel Weiser,27790,83672,44.38095,-116.97188,Weiser,ID,44
1513,Supertel Bearden,21961,71720,33.79075,-92.64163,Bearden,AR,91
1514,Supertel Colebrook,7124,6021,42.00152,-73.08078,Colebrook,CT,151
1515,Supertel Athens,16490,30607,34.01895,-83.44774,Athens,GA,229
1516,Supertel Newry,823,16665,40.38898,-78.43491,Newry,PA,26
1517,Supertel East Glacier Park,26174,59434,48.68682,-113.55678,East Glacier Park,MT,77
1518,Supertel Incline Village,30136,89451,39.26775,-119.94534,Incline Village,NV,114
1519,Supertel Pittston,34591,18641,41.33644,-75.73007,Pittston,PA,128
1520,Supertel Carver,10904,55315,44.71731,-93.68347,Carver,MN,238
1521,Supertel Hinsdale,27544,60521,41.80019,-87.92883,Hinsdale,IL,113
1522,Supertel Pittstown,195,8867,40.57513,-74.96777,Pittstown,NJ,86
1523,Supertel Inman,35970,29349,35.07045,-82.0688,Inman,SC,203
1524,Supertel Plainview,34672,55964,44.16448,-92.15483,Plainview,MN,272
1525,Supertel Oscoda,5618,48750,44.44338,-83.45652,Oscoda,MI,253
1526,Supertel Rodeo,36906,88056,31.84062,-109.00295,Rodeo,NM,109
1527,Supertel Northpoint,14659,15763,40.90718,-79.12795,Northpoint,PA,20
1528,Supertel Cobb,23046,95426,38.83449,-122.7361,Cobb,CA,94
1529,Supertel Altus,47909,73521,34.63547,-99.31538,Altus,OK,20
1530,Supertel Northport,7761,11768,40.91052,-73.32611,Northport,NY,68
1531,Supertel Cortez,46240,81321,37.31826,-108.76267,Cortez,CO,199
1532,Supertel Bowdle,36665,57428,45.44984,-99.67922,Bowdle,SD,177
1533,Supertel Bentley,37203,71407,31.51837,-92.48402,Bentley,LA,182
1534,Supertel El Paso,1866,79906,31.80906,-106.41954,El Paso,TX,174
1535,Supertel Martin,23166,38237,36.36406,-88.83162,Martin,TN,52
1536,Supertel Ozan,6319,71855,33.86612,-93.74351,Ozan,AR,152
1537,Supertel Madison,5927,53713,43.03743,-89.39254,Madison,WI,134
1538,Supertel Sheridan,45007,82801,44.83618,-106.89258,Sheridan,WY,65
1539,Supertel Brooklyn,30839,11239,40.64733,-73.87136,Brooklyn,NY,279
1540,Supertel Orlando,41003,32830,28.38643,-81.56732,Orlando,FL,45
1541,Supertel Salisbury,16278,21804,38.31726,-75.53673,Salisbury,MD,76
1542,Supertel Sherman,24600,4776,45.8105,-68.31818,Sherman,ME,36
1543,Supertel Andover,1333,61233,41.29464,-90.29129,Andover,IL,177
1544,Supertel Linthicum Heights,15213,21090,39.20919,-76.66796,Linthicum Heights,MD,120
1545,Supertel Martins Creek,10798,18063,40.78229,-75.18164,Martins Creek,PA,295
1546,Supertel Buford,35424,82052,41.12399,-105.34802,Buford,WY,26
1547,Supertel Robbinston,38953,4671,45.06618,-67.16247,Robbinston,ME,228
1548,Supertel Waterville,6514,52170,43.22886,-91.30485,Waterville,IA,300
1549,Supertel West Bend,10546,50597,42.97379,-94.45048,West Bend,IA,297
1550,Supertel Charlotte,11875,28209,35.17878,-80.85418,Charlotte,NC,156
1551,Supertel Indianapolis,44107,46236,39.89132,-85.96766,Indianapolis,IN,251
1552,Supertel Austin,45926,78721,30.27127,-97.68345,Austin,TX,249
1553,Supertel Prosperity,28756,25909,37.83687,-81.20192,Prosperity,WV,276
1554,Supertel Centre,32092,35960,34.12515,-85.56786,Centre,AL,62
1555,Supertel Hammond,47026,54015,44.96899,-92.45419,Hammond,WI,135
1556,Supertel Mcnary,48037,85930,34.02744,-109.77141,Mcnary,AZ,66
1557,Supertel Glenwood,17206,71943,34.33488,-93.60633,Glenwood,AR,174
1558,Supertel Herkimer,26336,13350,43.06352,-74.98817,Herkimer,NY,158
1559,Supertel Hanston,32414,67849,38.15061,-99.71725,Hanston,KS,214
1560,Supertel Rifle,31646,81650,39.75926,-108.11201,Rifle,CO,132
1561,Supertel Keyport,16321,7735,40.44108,-74.2028,Keyport,NJ,222
1562,Supertel Beverly Hills,18862,90210,34.10251,-118.41505,Beverly Hills,CA,284
1563,Supertel Johnson City,32369,13790,42.16937,-75.99796,Johnson City,NY,79
1564,Supertel Del Mar,43385,92014,32.96797,-117.24879,Del Mar,CA,95
1565,Supertel Pevely,34848,63070,38.28625,-90.41822,Pevely,MO,60
1566,Supertel Rumford,37067,4276,44.53469,-70.61541,Rumford,ME,25
1567,Supertel McLain,39922,39456,31.0282,-88.81819,McLain,MS,131
1568,Supertel Highland,21560,45132,39.34395,-83.5996,Highland,OH,196
1569,Supertel Wayland,19974,1778,42.3583,-71.35895,Wayland,MA,281
1570,Supertel Schulenburg,19051,78956,29.68322,-96.93454,Schulenburg,TX,87
1571,Supertel Grantham,2593,3753,43.51534,-72.14798,Grantham,NH,276
1572,Supertel Hague,31615,12836,43.74994,-73.56816,Hague,NY,49
1573,Supertel Pierrepont Manor,15705,13674,43.73763,-76.05192,Pierrepont Manor,NY,254
1574,Supertel Buck Creek,30371,47924,40.48991,-86.75759,Buck Creek,IN,298
1575,Supertel Eunice,48594,70535,30.47999,-92.42367,Eunice,LA,287
1576,Supertel McNeil,32373,71752,33.40061,-93.19454,McNeil,AR,221
1577,Supertel Belle Valley,1133,43717,39.78943,-81.5548,Belle Valley,OH,232
1578,Supertel Little Rock,5965,51243,43.4425,-95.90287,Little Rock,IA,25
1579,Supertel Allenwood,11560,8720,40.14073,-74.11431,Allenwood,NJ,142
1580,Supertel High Ridge,36758,63049,38.47795,-90.52867,High Ridge,MO,225
1581,Supertel Creston,26019,26141,38.92925,-81.26059,Creston,WV,160
1582,Supertel Houston,2692,77044,29.89808,-95.17685,Houston,TX,104
1583,Supertel Box Springs,44954,31801,32.51765,-84.5906,Box Springs,GA,266
1584,Supertel Mountainville,35509,10953,41.40581,-74.07783,Mountainville,NY,178
1585,Supertel Virginville,40177,19564,40.51926,-75.87403,Virginville,PA,286
1586,Supertel Piedmont,19294,43983,40.13886,-81.20296,Piedmont,OH,156
1587,Supertel Millcreek,4705,62961,37.34063,-89.25378,Millcreek,IL,234
1588,Supertel Fulton,43677,42041,36.54593,-88.87456,Fulton,KY,250
1589,Supertel Adrian,552,79001,35.2824,-102.8023,Adrian,TX,128
1590,Supertel Dorrance,34122,67634,38.82654,-98.6073,Dorrance,KS,273
1591,Supertel Wadsworth,8118,77483,28.77467,-95.86638,Wadsworth,TX,183
1592,Supertel Millry,40992,36558,31.61606,-88.33034,Millry,AL,34
1593,Supertel Littleton,16238,3561,44.33222,-71.80973,Littleton,NH,85
1594,Supertel Halcottsville,21345,12438,42.21251,-74.59667,Halcottsville,NY,33
1595,Supertel Lindsay,32876,93247,36.20234,-119.08277,Lindsay,CA,293
1596,Supertel Minneapolis,30861,55435,44.87343,-93.3347,Minneapolis,MN,134
1597,Supertel Tunkhannock,43865,18657,41.52712,-75.95601,Tunkhannock,PA,295
1598,Supertel Mantua,17726,84324,41.49253,-111.93868,Mantua,UT,236
1599,Supertel East Sparta,44521,44626,40.68994,-81.38404,East Sparta,OH,196
1600,Supertel Newberry,36945,47449,38.92672,-86.9894,Newberry,IN,247
1601,Supertel Victoria,13296,77905,28.72789,-97.0508,Victoria,TX,30
1602,Supertel Morganton,37111,28655,35.75578,-81.74212,Morganton,NC,271
1603,Supertel Sidney Center,14635,13839,42.24824,-75.26007,Sidney Center,NY,101
1604,Supertel Bybee,39966,37713,36.09073,-83.13373,Bybee,TN,120
1605,Supertel Tuskegee Institute,25139,36088,32.41911,-85.718,Tuskegee Institute,AL,167
1606,Supertel Hope Mills,45808,28348,34.92691,-78.91313,Hope Mills,NC,87
1607,Supertel Renville,43135,56284,44.77729,-95.20204,Renville,MN,47
1608,Supertel Commodore,28746,15729,40.70583,-78.92049,Commodore,PA,196
1609,Supertel Fenton,42474,50539,43.23543,-94.41849,Fenton,IA,165
1610,Supertel Pasadena,31681,91106,34.13861,-118.12825,Pasadena,CA,178
1611,Supertel Supply,33389,28462,34.0,-78.30497,Supply,NC,261
1612,Supertel Port Alexander,2256,99836,56.23558,-134.65333,Port Alexander,AK,184
1613,Supertel Centerville,10380,16404,41.72483,-79.79018,Centerville,PA,213
1614,Supertel Charlo,42163,59824,47.41817,-114.20362,Charlo,MT,172
1615,Supertel Yeaddiss,2278,41777,37.06022,-83.23276,Yeaddiss,KY,28
1616,Supertel Alpine,37153,35014,33.36097,-86.25909,Alpine,AL,109
1617,Supertel Cincinnati,33048,45236,39.20949,-84.39701,Cincinnati,OH,37
1618,Supertel Louisville,16729,40206,38.25788,-85.70205,Louisville,KY,246
1619,Supertel North Creek,35061,12853,43.68816,-73.99804,North Creek,NY,288
1620,Supertel Holcomb,38398,67851,38.08796,-101.01972,Holcomb,KS,178
1621,Supertel Chattahoochee,36973,32324,30.65635,-84.79126,Chattahoochee,FL,298
1622,Supertel Chicken,562,99732,64.07945,-141.97039,Chicken,AK,83
1623,Supertel Brownell,12756,67521,38.62575,-99.72253,Brownell,KS,127
1624,Supertel Indian Wells,22165,86031,35.3534,-110.0647,Indian Wells,AZ,184
1625,Supertel Onalaska,7328,77360,30.8471,-95.11394,Onalaska,TX,285
1626,Supertel Palmer,45059,1069,42.18798,-72.30578,Palmer,MA,72
1627,Supertel Goodridge,33691,56725,48.1477,-95.70485,Goodridge,MN,121
1628,Supertel Quinault,8985,98575,47.43607,-123.79848,Quinault,WA,127
1629,Supertel New Baden,13426,62265,38.50808,-89.67797,New Baden,IL,35
1630,Supertel Brooklyn,15470,21225,39.22597,-76.61508,Brooklyn,MD,165
1631,Supertel La Jara,26883,87027,36.12734,-106.94737,La Jara,NM,280
1632,Supertel Kieler,39637,53812,42.5808,-90.60239,Kieler,WI,119
1633,Supertel Ashburn,15340,20148,38.99062,-77.53284,Ashburn,VA,222
1634,Supertel Eunice,30592,65468,37.25434,-91.79824,Eunice,MO,179
1635,Supertel Cleveland,32656,37323,35.09627,-84.81984,Cleveland,TN,174
1636,Supertel Albion,35169,4910,44.517,-69.44123,Albion,ME,297
1637,Supertel Sullivan City,33130,78595,26.31457,-98.54038,Sullivan City,TX,48
1638,Supertel Eagle Lake,49215,33839,27.97481,-81.75365,Eagle Lake,FL,288
1639,Supertel Moultrie,24087,31768,31.19329,-83.84047,Moultrie,GA,121
1640,Supertel Chilcoot,3170,96105,39.82478,-120.1821,Chilcoot,CA,110
1641,Supertel Los Angeles,32171,90042,34.11475,-118.192,Los Angeles,CA,103
1642,Supertel West Newton,5025,15089,40.22063,-79.73719,West Newton,PA,67
1643,Supertel Harford,22383,13784,42.43542,-76.2177,Harford,NY,138
1644,Supertel Roseland,28772,68973,40.45014,-98.55962,Roseland,NE,38
1645,Supertel New Providence,12245,17560,39.91117,-76.22712,New Providence,PA,245
1646,Supertel Florence,22266,57235,45.06896,-97.31338,Florence,SD,182
1647,Supertel La Moille,27775,61330,41.53602,-89.27756,La Moille,IL,224
1648,Supertel Long Prairie,13893,56347,45.96978,-94.86155,Long Prairie,MN,220
1649,Supertel Perryville,1552,40468,37.65158,-84.98782,Perryville,KY,220
1650,Supertel Washburn,46533,61570,40.91933,-89.31578,Washburn,IL,31
1651,Supertel West Winfield,10304,13491,42.85957,-75.17698,West Winfield,NY,123
1652,Supertel Westfield,46415,62474,39.43526,-87.99462,Westfield,IL,215
1653,Supertel Alston,45269,30412,32.07973,-82.48643,Alston,GA,108
1654,Supertel Emblem,38091,82422,44.49768,-108.37943,Emblem,WY,84
1655,Supertel Fairfax,21836,55332,44.51852,-94.70761,Fairfax,MN,186
1656,Supertel Lorado,2506,25630,37.79821,-81.6816,Lorado,WV,71
1657,Supertel Woodlake,49712,75865,31.05808,-94.96228,Woodlake,TX,136
1658,Supertel Erie,31531,16504,42.10942,-80.0489,Erie,PA,197
1659,Supertel Niobrara,41588,68760,42.76616,-98.03831,Niobrara,NE,104
1660,Supertel Galena,40205,99741,64.73808,-156.86351,Galena,AK,49
1661,Supertel Memphis,11526,38135,35.23876,-89.8497,Memphis,TN,265
1662,Supertel Fort Myers,36682,33919,26.55607,-81.90388,Fort Myers,FL,283
1663,Supertel San Antonio,27548,78264,29.19868,-98.50534,San Antonio,TX,59
1664,Supertel Tarrytown,34834,30470,32.33018,-82.51818,Tarrytown,GA,282
1665,Supertel Penn Valley,48424,95946,39.21052,-121.20467,Penn Valley,CA,202
1666,Supertel Syracuse,35861,13215,42.97852,-76.22979,Syracuse,NY,76
1667,Supertel Minot,25041,58703,48.32646,-101.31637,Minot,ND,125
1668,Supertel Goodwell,4224,73939,36.76824,-101.78344,Goodwell,OK,265
1669,Supertel Avondale,17957,24811,37.40881,-81.75381,Avondale,WV,249
1670,Supertel Kendall,33259,14476,43.32946,-78.04226,Kendall,NY,191
1671,Supertel Yamhill,40215,97148,45.35988,-123.26553,Yamhill,OR,198
1672,Supertel Hammond,30498,61929,39.82338,-88.62271,Hammond,IL,272
1673,Supertel Wideman,19851,72585,36.17861,-92.01454,Wideman,AR,138
1674,Supertel Denver,23043,80249,39.84964,-104.69496,Denver,CO,292
1675,Supertel Louisville,13461,40220,38.21535,-85.61794,Louisville,KY,199
1676,Supertel Cincinnati,3069,45227,39.15403,-84.38524,Cincinnati,OH,279
1677,Supertel Alexandria,33714,22308,38.72957,-77.05876,Alexandria,VA,112
1678,Supertel Burneyville,25704,73430,33.91,-97.36106,Burneyville,OK,117
1679,Supertel Henderson,22605,38340,35.40021,-88.68226,Henderson,TN,238
1680,Supertel Pleasant Valley,5678,12569,41.7346,-73.79731,Pleasant Valley,NY,68
1681,Supertel Edison,24842,8817,40.51559,-74.3939,Edison,NJ,147
1682,Supertel Lampe,46448,65681,36.55211,-93.46658,Lampe,MO,282
1683,Supertel Sullivan,15217,53178,43.02335,-88.59894,Sullivan,WI,262
1684,Supertel Mcintosh,34669,56556,47.66403,-95.88349,Mcintosh,MN,89
1685,Supertel Vandemere,46314,28587,35.18714,-76.66783,Vandemere,NC,22
1686,Supertel North Fort Myers,33172,33917,26.75403,-81.84779,North Fort Myers,FL,294
1687,Supertel Saint Joseph,6291,38481,35.02813,-87.48863,Saint Joseph,TN,293
1688,Supertel Mark,19472,61340,41.26396,-89.25123,Mark,IL,24
1689,Supertel Ozark,34599,62972,37.5419,-88.8162,Ozark,IL,70
1690,Supertel Skipwith,20422,23968,36.72123,-78.51922,Skipwith,VA,244
1691,Supertel Lerna,49333,62440,39.39433,-88.26325,Lerna,IL,25
1692,Supertel Patoka,20036,47666,38.41922,-87.60042,Patoka,IN,273
1693,Supertel Columbus,3400,31904,32.55189,-85.00009,Columbus,GA,82
1694,Supertel Land O'Lakes,4794,34637,28.29589,-82.46368,Land O'Lakes,FL,155
1695,Supertel Paradise,2941,49768,46.63217,-85.13434,Paradise,MI,76
1696,Supertel Rogers,46237,41365,37.71117,-83.62663,Rogers,KY,81
1697,Supertel Elmo,26271,59915,47.82025,-114.41124,Elmo,MT,23
1698,Supertel New Castle,18032,16102,40.96173,-80.41616,New Castle,PA,107
1699,Supertel Elk River,44310,83827,46.78035,-116.17469,Elk River,ID,228
1700,Supertel Larned,28225,67550,38.18121,-99.12487,Larned,KS,297
1701,Supertel Ridge,26354,20680,38.11071,-76.37353,Ridge,MD,183
1702,Supertel Faribault,2214,55021,44.2973,-93.27414,Faribault,MN,228
1703,Supertel Forestville,12539,48434,43.65988,-82.61263,Forestville,MI,90
1704,Supertel Douglas City,19862,96024,40.58767,-122.90143,Douglas City,CA,51
1705,Supertel Winterport,10475,4496,44.65839,-68.91189,Winterport,ME,199
1706,Supertel Neola,9780,51559,41.46034,-95.66049,Neola,IA,233
1707,Supertel San Diego,42802,92129,32.96354,-117.12622,San Diego,CA,30
1708,Supertel Preble,21494,13141,42.76684,-76.18616,Preble,NY,279
1709,Supertel Vienna,26981,22180,38.89619,-77.25426,Vienna,VA,151
1710,Supertel Chesterfield,44540,3443,42.8767,-72.46148,Chesterfield,NH,266
1711,Supertel Addy,3556,99101,48.31889,-117.9483,Addy,WA,25
1712,Supertel West Mifflin,19525,15123,40.34817,-79.93471,West Mifflin,PA,128
1713,Supertel Meridian,21597,39307,32.33847,-88.79217,Meridian,MS,110
1714,Supertel Lenora,16341,67645,39.60144,-99.89604,Lenora,KS,187
1715,Supertel Seaford,6029,23696,37.19249,-76.42589,Seaford,VA,98
1716,Supertel Madeline,28361,96119,41.03353,-120.55264,Madeline,CA,189
1717,Supertel Harris,22906,64645,40.29834,-93.32575,Harris,MO,256
1718,Supertel Port Orchard,11715,98366,47.53732,-122.58647,Port Orchard,WA,63
1719,Supertel Herrick,4321,57538,43.12167,-99.15551,Herrick,SD,242
1720,Supertel Cheraw,26574,29520,34.68083,-79.92601,Cheraw,SC,98
1721,Supertel Waynesville,14857,28786,35.46272,-82.99294,Waynesville,NC,294
1722,Supertel Englewood,38557,34224,26.91902,-82.30581,Englewood,FL,119
1723,Supertel Mowrystown,4965,45155,39.04057,-83.75181,Mowrystown,OH,50
1724,Supertel Brandon,46838,57005,43.59281,-96.58728,Brandon,SD,264
1725,Supertel Durham,25906,4222,43.9644,-70.12954,Durham,ME,126
1726,Supertel Minneapolis,22576,55454,44.97075,-93.24381,Minneapolis,MN,124
1727,Supertel Dresher,44299,19025,40.14556,-75.1632,Dresher,PA,184
1728,Supertel Davis,30343,73030,34.47142,-97.18584,Davis,OK,20
1729,Supertel Dayville,44748,97825,44.38804,-119.51852,Dayville,OR,173
1730,Supertel San Juan,14411,920,18.41904,-66.09023,San Juan,PR,105
1731,Supertel Williamstown,35271,8094,39.65096,-74.96529,Williamstown,NJ,80
1732,Supertel Vestaburg,24238,48891,43.39676,-84.91469,Vestaburg,MI,43
1733,Supertel Bethel,35732,63434,39.90591,-91.9507,Bethel,MO,29
1734,Supertel Ballinger,39885,76821,31.73862,-99.94963,Ballinger,TX,269
1735,Supertel Peru,1871,67360,37.05148,-96.09702,Peru,KS,67
1736,Supertel Ypsilanti,24058,58497,46.76738,-98.54076,Ypsilanti,ND,88
1737,Supertel Harrington,27499,4643,44.57876,-67.80562,Harrington,ME,180
1738,Supertel Sayville,35577,11782,40.73727,-73.08024,Sayville,NY,156
1739,Supertel Louisville,23940,40208,38.2176,-85.7659,Louisville,KY,286
1740,Supertel Bluebell,11035,84007,40.34115,-110.21717,Bluebell,UT,50
1741,Supertel Ewen,37270,49925,46.55088,-89.37681,Ewen,MI,70
1742,Supertel Walkersville,15960,26447,38.90546,-80.4854,Walkersville,WV,200
1743,Supertel Edmond,30541,73025,35.73199,-97.5727,Edmond,OK,183
1744,Supertel Grovetown,4037,30813,33.47037,-82.2193,Grovetown,GA,111
1745,Supertel New Edinburg,3757,71660,33.7627,-92.19728,New Edinburg,AR,70
1746,Supertel Houston,44683,77011,29.743,-95.30785,Houston,TX,132
1747,Supertel Elmwood,20611,54740,44.74427,-92.15853,Elmwood,WI,137
1748,Supertel Basalt,21739,83218,43.31803,-112.16453,Basalt,ID,218
1749,Supertel Harrisburg,4155,17102,40.27119,-76.89686,Harrisburg,PA,103
